0  : Infinity
116 CXVI : 8620689655.172413
117 CXVII : 8547008547.008547
118 CXVIII : 8474576271.18644
119 CXIX : 8403361344.537815
120 CXX : 8333333333.333333
121 CXXI : 8264462809.917356
122 CXXII : 8196721311.4754095
123 CXXIII : 8130081300.813008
124 CXXIV : 8064516129.032258
125 CXXV : 8000000000.0
126 CXXVI : 7936507936.5079365
127 CXXVII : 7874015748.031496
128 CXXVIII : 7812500000.0
129 CXXIX : 7751937984.496124
130 CXXX : 7692307692.307693
131 CXXXI : 7633587786.2595415
132 CXXXII : 7575757575.757576
133 CXXXIII : 7518796992.481203
134 CXXXIV : 7462686567.164179
135 CXXXV : 7407407407.407408
136 CXXXVI : 7352941176.470589
137 CXXXVII : 7299270072.992701
138 CXXXVIII : 7246376811.594203
139 CXXXIX : 7194244604.316546
140 CXL : 7142857142.857142
141 CXLI : 7092198581.560284
142 CXLII : 7042253521.1267605
143 CXLIII : 6993006993.006993
144 CXLIV : 6944444444.444445
145 CXLV : 6896551724.137931
146 CXLVI : 6849315068.493151
147 CXLVII : 6802721088.435374
148 CXLVIII : 6756756756.756757
149 CXLIX : 6711409395.973154
150 CL : 6666666666.666667
151 CLI : 6622516556.29139
152 CLII : 6578947368.421053
153 CLIII : 6535947712.418301
154 CLIV : 6493506493.506494
155 CLV : 6451612903.225806
156 CLVI : 6410256410.256411
157 CLVII : 6369426751.592357
158 CLVIII : 6329113924.050632
159 CLIX : 6289308176.100629
160 CLX : 6250000000.0
161 CLXI : 6211180124.223602
162 CLXII : 6172839506.172839
163 CLXIII : 6134969325.153375
164 CLXIV : 6097560975.609756
165 CLXV : 6060606060.606061
166 CLXVI : 6024096385.542169
167 CLXVII : 5988023952.095808
168 CLXVIII : 5952380952.380953
169 CLXIX : 5917159763.313609
170 CLXX : 5882352941.176471
171 CLXXI : 5847953216.374269
172 CLXXII : 5813953488.372093
173 CLXXIII : 5780346820.809249
174 CLXXIV : 5747126436.78161
175 CLXXV : 5714285714.285714
176 CLXXVI : 5681818181.818182
177 CLXXVII : 5649717514.124293
178 CLXXVIII : 5617977528.089888
179 CLXXIX : 5586592178.770949
180 CLXXX : 5555555555.555555
181 CLXXXI : 5524861878.453038
182 CLXXXII : 5494505494.505494
183 CLXXXIII : 5464480874.31694
184 CLXXXIV : 5434782608.695652
185 CLXXXV : 5405405405.405405
186 CLXXXVI : 5376344086.021505
187 CLXXXVII : 5347593582.8877
188 CLXXXVIII : 5319148936.170213
189 CLXXXIX : 5291005291.005291
190 CXC : 5263157894.736842
191 CXCI : 5235602094.240838
192 CXCII : 5208333333.333333
193 CXCIII : 5181347150.259068
194 CXCIV : 5154639175.257732
195 CXCV : 5128205128.205129
196 CXCVI : 5102040816.32653
197 CXCVII : 5076142131.979695
198 CXCVIII : 5050505050.505051
199 CXCIX : 5025125628.140703
200 CC : 5000000000.0
201 CCI : 4975124378.109453
202 CCII : 4950495049.504951
203 CCIII : 4926108374.384236
204 CCIV : 4901960784.313725
205 CCV : 4878048780.487804
206 CCVI : 4854368932.038835
207 CCVII : 4830917874.396135
208 CCVIII : 4807692307.692307
209 CCIX : 4784688995.215311
210 CCX : 4761904761.904762
211 CCXI : 4739336492.890995
212 CCXII : 4716981132.075472
213 CCXIII : 4694835680.751174
214 CCXIV : 4672897196.2616825
215 CCXV : 4651162790.697675
216 CCXVI : 4629629629.62963
217 CCXVII : 4608294930.875576
218 CCXVIII : 4587155963.3027525
219 CCXIX : 4566210045.662101
220 CCXX : 4545454545.454545
221 CCXXI : 4524886877.828054
222 CCXXII : 4504504504.504504
223 CCXXIII : 4484304932.735426
224 CCXXIV : 4464285714.285714
225 CCXXV : 4444444444.444445
226 CCXXVI : 4424778761.061947
227 CCXXVII : 4405286343.612335
228 CCXXVIII : 4385964912.280702
229 CCXXIX : 4366812227.074236
230 CCXXX : 4347826086.956522
231 CCXXXI : 4329004329.004329
232 CCXXXII : 4310344827.586206
233 CCXXXIII : 4291845493.5622315
234 CCXXXIV : 4273504273.5042734
235 CCXXXV : 4255319148.93617
236 CCXXXVI : 4237288135.59322
237 CCXXXVII : 4219409282.700422
238 CCXXXVIII : 4201680672.2689075
239 CCXXXIX : 4184100418.410042
240 CCXL : 4166666666.6666665
241 CCXLI : 4149377593.360996
242 CCXLII : 4132231404.958678
243 CCXLIII : 4115226337.4485598
244 CCXLIV : 4098360655.7377048
245 CCXLV : 4081632653.0612245
246 CCXLVI : 4065040650.406504
247 CCXLVII : 4048582995.951417
248 CCXLVIII : 4032258064.516129
249 CCXLIX : 4016064257.0281124
250 CCL : 4000000000.0
251 CCLI : 3984063745.0199203
252 CCLII : 3968253968.2539682
253 CCLIII : 3952569169.9604745
254 CCLIV : 3937007874.015748
255 CCLV : 3921568627.45098
256 CCLVI : 3906250000.0
257 CCLVII : 3891050583.6575875
258 CCLVIII : 3875968992.248062
259 CCLIX : 3861003861.003861
260 CCLX : 3846153846.1538463
261 CCLXI : 3831417624.521073
262 CCLXII : 3816793893.1297708
263 CCLXIII : 3802281368.821293
264 CCLXIV : 3787878787.878788
265 CCLXV : 3773584905.6603775
266 CCLXVI : 3759398496.2406015
267 CCLXVII : 3745318352.059925
268 CCLXVIII : 3731343283.5820894
269 CCLXIX : 3717472118.959108
270 CCLXX : 3703703703.703704
271 CCLXXI : 3690036900.369004
272 CCLXXII : 3676470588.2352943
273 CCLXXIII : 3663003663.003663
274 CCLXXIV : 3649635036.4963503
275 CCLXXV : 3636363636.3636365
276 CCLXXVI : 3623188405.7971015
277 CCLXXVII : 3610108303.2490973
278 CCLXXVIII : 3597122302.158273
279 CCLXXIX : 3584229390.6810036
280 CCLXXX : 3571428571.428571
281 CCLXXXI : 3558718861.2099643
282 CCLXXXII : 3546099290.780142
283 CCLXXXIII : 3533568904.5936394
284 CCLXXXIV : 3521126760.5633802
285 CCLXXXV : 3508771929.8245616
286 CCLXXXVI : 3496503496.5034966
287 CCLXXXVII : 3484320557.491289
288 CCLXXXVIII : 3472222222.2222223
289 CCLXXXIX : 3460207612.4567475
290 CCXC : 3448275862.0689654
291 CCXCI : 3436426116.838488
292 CCXCII : 3424657534.2465754
293 CCXCIII : 3412969283.2764506
294 CCXCIV : 3401360544.217687
295 CCXCV : 3389830508.4745765
296 CCXCVI : 3378378378.3783784
297 CCXCVII : 3367003367.003367
298 CCXCVIII : 3355704697.986577
299 CCXCIX : 3344481605.3511705
300 CCC : 3333333333.3333335
301 CCCI : 3322259136.2126245
302 CCCII : 3311258278.145695
303 CCCIII : 3300330033.0033
304 CCCIV : 3289473684.2105265
305 CCCV : 3278688524.5901637
306 CCCVI : 3267973856.2091503
307 CCCVII : 3257328990.228013
308 CCCVIII : 3246753246.753247
309 CCCIX : 3236245954.692557
310 CCCX : 3225806451.612903
311 CCCXI : 3215434083.6012864
312 CCCXII : 3205128205.1282053
313 CCCXIII : 3194888178.9137383
314 CCCXIV : 3184713375.7961783
315 CCCXV : 3174603174.6031747
316 CCCXVI : 3164556962.025316
317 CCCXVII : 3154574132.4921136
318 CCCXVIII : 3144654088.0503144
319 CCCXIX : 3134796238.244514
320 CCCXX : 3125000000.0
321 CCCXXI : 3115264797.507788
322 CCCXXII : 3105590062.111801
323 CCCXXIII : 3095975232.1981425
324 CCCXXIV : 3086419753.0864196
325 CCCXXV : 3076923076.923077
326 CCCXXVI : 3067484662.5766873
327 CCCXXVII : 3058103975.535168
328 CCCXXVIII : 3048780487.804878
329 CCCXXIX : 3039513677.81155
330 CCCXXX : 3030303030.3030305
331 CCCXXXI : 3021148036.2537766
332 CCCXXXII : 3012048192.7710843
333 CCCXXXIII : 3003003003.003003
334 CCCXXXIV : 2994011976.047904
335 CCCXXXV : 2985074626.8656716
336 CCCXXXVI : 2976190476.1904764
337 CCCXXXVII : 2967359050.4451036
338 CCCXXXVIII : 2958579881.6568046
339 CCCXXXIX : 2949852507.3746314
340 CCCXL : 2941176470.5882354
341 CCCXLI : 2932551319.6480937
342 CCCXLII : 2923976608.1871343
343 CCCXLIII : 2915451895.0437317
344 CCCXLIV : 2906976744.1860466
345 CCCXLV : 2898550724.637681
346 CCCXLVI : 2890173410.4046245
347 CCCXLVII : 2881844380.403458
348 CCCXLVIII : 2873563218.390805
349 CCCXLIX : 2865329512.893983
350 CCCL : 2857142857.142857
351 CCCLI : 2849002849.002849
352 CCCLII : 2840909090.909091
353 CCCLIII : 2832861189.8016996
354 CCCLIV : 2824858757.0621467
355 CCCLV : 2816901408.450704
356 CCCLVI : 2808988764.044944
357 CCCLVII : 2801120448.1792717
358 CCCLVIII : 2793296089.3854747
359 CCCLIX : 2785515320.334262
360 CCCLX : 2777777777.7777777
361 CCCLXI : 2770083102.493075
362 CCCLXII : 2762430939.226519
363 CCCLXIII : 2754820936.6391187
364 CCCLXIV : 2747252747.252747
365 CCCLXV : 2739726027.39726
366 CCCLXVI : 2732240437.15847
367 CCCLXVII : 2724795640.3269753
368 CCCLXVIII : 2717391304.347826
369 CCCLXIX : 2710027100.271003
370 CCCLXX : 2702702702.7027025
371 CCCLXXI : 2695417789.7574124
372 CCCLXXII : 2688172043.0107527
373 CCCLXXIII : 2680965147.453083
374 CCCLXXIV : 2673796791.44385
375 CCCLXXV : 2666666666.6666665
376 CCCLXXVI : 2659574468.0851064
377 CCCLXXVII : 2652519893.8992043
378 CCCLXXVIII : 2645502645.5026455
379 CCCLXXIX : 2638522427.4406333
380 CCCLXXX : 2631578947.368421
381 CCCLXXXI : 2624671916.0104985
382 CCCLXXXII : 2617801047.120419
383 CCCLXXXIII : 2610966057.441253
384 CCCLXXXIV : 2604166666.6666665
385 CCCLXXXV : 2597402597.4025974
386 CCCLXXXVI : 2590673575.129534
387 CCCLXXXVII : 2583979328.1653748
388 CCCLXXXVIII : 2577319587.628866
389 CCCLXXXIX : 2570694087.403599
390 CCCXC : 2564102564.1025643
391 CCCXCI : 2557544757.033248
392 CCCXCII : 2551020408.163265
393 CCCXCIII : 2544529262.086514
394 CCCXCIV : 2538071065.9898477
395 CCCXCV : 2531645569.620253
396 CCCXCVI : 2525252525.2525253
397 CCCXCVII : 2518891687.6574306
398 CCCXCVIII : 2512562814.0703516
399 CCCXCIX : 2506265664.160401
400 CD : 2500000000.0
401 CDI : 2493765586.0349126
402 CDII : 2487562189.0547266
403 CDIII : 2481389578.1637716
404 CDIV : 2475247524.7524753
405 CDV : 2469135802.4691358
406 CDVI : 2463054187.192118
407 CDVII : 2457002457.002457
408 CDVIII : 2450980392.1568627
409 CDIX : 2444987775.061125
410 CDX : 2439024390.243902
411 CDXI : 2433090024.3309
412 CDXII : 2427184466.0194173
413 CDXIII : 2421307506.053269
414 CDXIV : 2415458937.1980677
415 CDXV : 2409638554.2168674
416 CDXVI : 2403846153.8461537
417 CDXVII : 2398081534.7721825
418 CDXVIII : 2392344497.6076555
419 CDXIX : 2386634844.8687353
420 CDXX : 2380952380.952381
421 CDXXI : 2375296912.114014
422 CDXXII : 2369668246.4454975
423 CDXXIII : 2364066193.853428
424 CDXXIV : 2358490566.037736
425 CDXXV : 2352941176.470588
426 CDXXVI : 2347417840.375587
427 CDXXVII : 2341920374.70726
428 CDXXVIII : 2336448598.1308413
429 CDXXIX : 2331002331.002331
430 CDXXX : 2325581395.3488374
431 CDXXXI : 2320185614.849188
432 CDXXXII : 2314814814.814815
433 CDXXXIII : 2309468822.170901
434 CDXXXIV : 2304147465.437788
435 CDXXXV : 2298850574.7126436
436 CDXXXVI : 2293577981.6513762
437 CDXXXVII : 2288329519.450801
438 CDXXXVIII : 2283105022.8310504
439 CDXXXIX : 2277904328.0182233
440 CDXL : 2272727272.7272725
441 CDXLI : 2267573696.145125
442 CDXLII : 2262443438.914027
443 CDXLIII : 2257336343.115124
444 CDXLIV : 2252252252.252252
445 CDXLV : 2247191011.235955
446 CDXLVI : 2242152466.367713
447 CDXLVII : 2237136465.3243847
448 CDXLVIII : 2232142857.142857
449 CDXLIX : 2227171492.2049
450 CDL : 2222222222.2222223
451 CDLI : 2217294900.2217293
452 CDLII : 2212389380.5309734
453 CDLIII : 2207505518.763797
454 CDLIV : 2202643171.8061676
455 CDLV : 2197802197.802198
456 CDLVI : 2192982456.140351
457 CDLVII : 2188183807.439825
458 CDLVIII : 2183406113.537118
459 CDLIX : 2178649237.472767
460 CDLX : 2173913043.478261
461 CDLXI : 2169197396.963124
462 CDLXII : 2164502164.5021644
463 CDLXIII : 2159827213.822894
464 CDLXIV : 2155172413.793103
465 CDLXV : 2150537634.408602
466 CDLXVI : 2145922746.7811158
467 CDLXVII : 2141327623.1263382
468 CDLXVIII : 2136752136.7521367
469 CDLXIX : 2132196162.0469084
470 CDLXX : 2127659574.468085
471 CDLXXI : 2123142250.5307856
472 CDLXXII : 2118644067.79661
473 CDLXXIII : 2114164904.8625793
474 CDLXXIV : 2109704641.350211
475 CDLXXV : 2105263157.8947368
476 CDLXXVI : 2100840336.1344538
477 CDLXXVII : 2096436058.7002096
478 CDLXXVIII : 2092050209.205021
479 CDLXXIX : 2087682672.2338204
480 CDLXXX : 2083333333.3333333
481 CDLXXXI : 2079002079.002079
482 CDLXXXII : 2074688796.680498
483 CDLXXXIII : 2070393374.741201
484 CDLXXXIV : 2066115702.479339
485 CDLXXXV : 2061855670.1030927
486 CDLXXXVI : 2057613168.7242799
487 CDLXXXVII : 2053388090.349076
488 CDLXXXVIII : 2049180327.8688524
489 CDLXXXIX : 2044989775.0511248
490 CDXC : 2040816326.5306122
491 CDXCI : 2036659877.8004074
492 CDXCII : 2032520325.203252
493 CDXCIII : 2028397565.922921
494 CDXCIV : 2024291497.9757085
495 CDXCV : 2020202020.2020202
496 CDXCVI : 2016129032.2580645
497 CDXCVII : 2012072434.607646
498 CDXCVIII : 2008032128.5140562
499 CDXCIX : 2004008016.0320642
500 D : 2000000000.0
501 DI : 1996007984.0319362
502 DII : 1992031872.5099602
503 DIII : 1988071570.5765407
504 DIV : 1984126984.1269841
505 DV : 1980198019.8019803
506 DVI : 1976284584.9802372
507 DVII : 1972386587.771203
508 DVIII : 1968503937.007874
509 DIX : 1964636542.2396858
510 DX : 1960784313.72549
511 DXI : 1956947162.4266145
512 DXII : 1953125000.0
513 DXIII : 1949317738.791423
514 DXIV : 1945525291.8287938
515 DXV : 1941747572.8155339
516 DXVI : 1937984496.124031
517 DXVII : 1934235976.7891684
518 DXVIII : 1930501930.5019305
519 DXIX : 1926782273.603083
520 DXX : 1923076923.0769231
521 DXXI : 1919385796.5451055
522 DXXII : 1915708812.2605364
523 DXXIII : 1912045889.1013384
524 DXXIV : 1908396946.5648854
525 DXXV : 1904761904.7619047
526 DXXVI : 1901140684.4106464
527 DXXVII : 1897533206.8311195
528 DXXVIII : 1893939393.939394
529 DXXIX : 1890359168.241966
530 DXXX : 1886792452.8301888
531 DXXXI : 1883239171.3747647
532 DXXXII : 1879699248.1203008
533 DXXXIII : 1876172607.879925
534 DXXXIV : 1872659176.0299625
535 DXXXV : 1869158878.504673
536 DXXXVI : 1865671641.7910447
537 DXXXVII : 1862197392.9236498
538 DXXXVIII : 1858736059.479554
539 DXXXIX : 1855287569.573284
540 DXL : 1851851851.851852
541 DXLI : 1848428835.4898336
542 DXLII : 1845018450.184502
543 DXLIII : 1841620626.151013
544 DXLIV : 1838235294.1176472
545 DXLV : 1834862385.321101
546 DXLVI : 1831501831.5018315
547 DXLVII : 1828153564.8994515
548 DXLVIII : 1824817518.2481751
549 DXLIX : 1821493624.7723134
550 DL : 1818181818.1818182
551 DLI : 1814882032.6678765
552 DLII : 1811594202.8985507
553 DLIII : 1808318264.0144665
554 DLIV : 1805054151.6245487
555 DLV : 1801801801.801802
556 DLVI : 1798561151.0791366
557 DLVII : 1795332136.4452424
558 DLVIII : 1792114695.3405018
559 DLIX : 1788908765.6529517
560 DLX : 1785714285.7142856
561 DLXI : 1782531194.2959
562 DLXII : 1779359430.6049821
563 DLXIII : 1776198934.2806394
564 DLXIV : 1773049645.390071
565 DLXV : 1769911504.4247787
566 DLXVI : 1766784452.2968197
567 DLXVII : 1763668430.335097
568 DLXVIII : 1760563380.2816901
569 DLXIX : 1757469244.288225
570 DLXX : 1754385964.9122808
571 DLXXI : 1751313485.1138353
572 DLXXII : 1748251748.2517483
573 DLXXIII : 1745200698.0802794
574 DLXXIV : 1742160278.7456446
575 DLXXV : 1739130434.7826087
576 DLXXVI : 1736111111.1111112
577 DLXXVII : 1733102253.032929
578 DLXXVIII : 1730103806.2283738
579 DLXXIX : 1727115716.7530224
580 DLXXX : 1724137931.0344827
581 DLXXXI : 1721170395.869191
582 DLXXXII : 1718213058.419244
583 DLXXXIII : 1715265866.2092624
584 DLXXXIV : 1712328767.1232877
585 DLXXXV : 1709401709.4017093
586 DLXXXVI : 1706484641.6382253
587 DLXXXVII : 1703577512.7768314
588 DLXXXVIII : 1700680272.1088436
589 DLXXXIX : 1697792869.269949
590 DXC : 1694915254.2372882
591 DXCI : 1692047377.326565
592 DXCII : 1689189189.1891892
593 DXCIII : 1686340640.8094435
594 DXCIV : 1683501683.5016835
595 DXCV : 1680672268.907563
596 DXCVI : 1677852348.9932885
597 DXCVII : 1675041876.0469012
598 DXCVIII : 1672240802.6755853
599 DXCIX : 1669449081.803005
600 DC : 1666666666.6666667
601 DCI : 1663893510.8153079
602 DCII : 1661129568.1063123
603 DCIII : 1658374792.703151
604 DCIV : 1655629139.0728476
605 DCV : 1652892561.9834712
606 DCVI : 1650165016.50165
607 DCVII : 1647446457.9901154
608 DCVIII : 1644736842.1052632
609 DCIX : 1642036124.7947454
610 DCX : 1639344262.2950819
611 DCXI : 1636661211.1292963
612 DCXII : 1633986928.1045752
613 DCXIII : 1631321370.309951
614 DCXIV : 1628664495.1140065
615 DCXV : 1626016260.1626017
616 DCXVI : 1623376623.3766234
617 DCXVII : 1620745542.9497569
618 DCXVIII : 1618122977.3462784
619 DCXIX : 1615508885.2988691
620 DCXX : 1612903225.8064516
621 DCXXI : 1610305958.132045
622 DCXXII : 1607717041.8006432
623 DCXXIII : 1605136436.5971107
624 DCXXIV : 1602564102.5641026
625 DCXXV : 1600000000.0
626 DCXXVI : 1597444089.4568691
627 DCXXVII : 1594896331.738437
628 DCXXVIII : 1592356687.8980892
629 DCXXIX : 1589825119.2368839
630 DCXXX : 1587301587.3015873
631 DCXXXI : 1584786053.8827257
632 DCXXXII : 1582278481.012658
633 DCXXXIII : 1579778830.963665
634 DCXXXIV : 1577287066.2460568
635 DCXXXV : 1574803149.6062992
636 DCXXXVI : 1572327044.0251572
637 DCXXXVII : 1569858712.7158556
638 DCXXXVIII : 1567398119.122257
639 DCXXXIX : 1564945226.917058
640 DCXL : 1562500000.0
641 DCXLI : 1560062402.4961
642 DCXLII : 1557632398.753894
643 DCXLIII : 1555209953.3437014
644 DCXLIV : 1552795031.0559006
645 DCXLV : 1550387596.8992248
646 DCXLVI : 1547987616.0990713
647 DCXLVII : 1545595054.0958269
648 DCXLVIII : 1543209876.5432098
649 DCXLIX : 1540832049.3066256
650 DCL : 1538461538.4615386
651 DCLI : 1536098310.2918587
652 DCLII : 1533742331.2883437
653 DCLIII : 1531393568.1470137
654 DCLIV : 1529051987.767584
655 DCLV : 1526717557.2519083
656 DCLVI : 1524390243.902439
657 DCLVII : 1522070015.2207003
658 DCLVIII : 1519756838.905775
659 DCLIX : 1517450682.8528073
660 DCLX : 1515151515.1515152
661 DCLXI : 1512859304.0847201
662 DCLXII : 1510574018.1268883
663 DCLXIII : 1508295625.9426847
664 DCLXIV : 1506024096.3855422
665 DCLXV : 1503759398.4962406
666 DCLXVI : 1501501501.5015016
667 DCLXVII : 1499250374.8125937
668 DCLXVIII : 1497005988.023952
669 DCLXIX : 1494768310.9118087
670 DCLXX : 1492537313.4328358
671 DCLXXI : 1490312965.7228017
672 DCLXXII : 1488095238.0952382
673 DCLXXIII : 1485884101.040119
674 DCLXXIV : 1483679525.2225518
675 DCLXXV : 1481481481.4814816
676 DCLXXVI : 1479289940.8284023
677 DCLXXVII : 1477104874.4460857
678 DCLXXVIII : 1474926253.6873157
679 DCLXXIX : 1472754050.0736377
680 DCLXXX : 1470588235.2941177
681 DCLXXXI : 1468428781.2041116
682 DCLXXXII : 1466275659.8240469
683 DCLXXXIII : 1464128843.3382137
684 DCLXXXIV : 1461988304.0935671
685 DCLXXXV : 1459854014.59854
686 DCLXXXVI : 1457725947.5218658
687 DCLXXXVII : 1455604075.691412
688 DCLXXXVIII : 1453488372.0930233
689 DCLXXXIX : 1451378809.869376
690 DCXC : 1449275362.3188405
691 DCXCI : 1447178002.894356
692 DCXCII : 1445086705.2023122
693 DCXCIII : 1443001443.001443
694 DCXCIV : 1440922190.201729
695 DCXCV : 1438848920.8633094
696 DCXCVI : 1436781609.1954024
697 DCXCVII : 1434720229.5552368
698 DCXCVIII : 1432664756.4469914
699 DCXCIX : 1430615164.5207438
700 DCC : 1428571428.5714285
701 DCCI : 1426533523.5378032
702 DCCII : 1424501424.5014246
703 DCCIII : 1422475106.685633
704 DCCIV : 1420454545.4545455
705 DCCV : 1418439716.3120568
706 DCCVI : 1416430594.9008498
707 DCCVII : 1414427157.0014145
708 DCCVIII : 1412429378.5310733
709 DCCIX : 1410437235.5430183
710 DCCX : 1408450704.225352
711 DCCXI : 1406469760.9001408
712 DCCXII : 1404494382.022472
713 DCCXIII : 1402524544.1795232
714 DCCXIV : 1400560224.0896358
715 DCCXV : 1398601398.6013987
716 DCCXVI : 1396648044.6927373
717 DCCXVII : 1394700139.4700139
718 DCCXVIII : 1392757660.167131
719 DCCXIX : 1390820584.1446455
720 DCCXX : 1388888888.8888888
721 DCCXXI : 1386962552.0110958
722 DCCXXII : 1385041551.2465374
723 DCCXXIII : 1383125864.4536653
724 DCCXXIV : 1381215469.6132596
725 DCCXXV : 1379310344.8275862
726 DCCXXVI : 1377410468.3195593
727 DCCXXVII : 1375515818.431912
728 DCCXXVIII : 1373626373.6263735
729 DCCXXIX : 1371742112.4828532
730 DCCXXX : 1369863013.69863
731 DCCXXXI : 1367989056.0875514
732 DCCXXXII : 1366120218.579235
733 DCCXXXIII : 1364256480.218281
734 DCCXXXIV : 1362397820.1634877
735 DCCXXXV : 1360544217.687075
736 DCCXXXVI : 1358695652.173913
737 DCCXXXVII : 1356852103.1207597
738 DCCXXXVIII : 1355013550.1355014
739 DCCXXXIX : 1353179972.9364007
740 DCCXL : 1351351351.3513513
741 DCCXLI : 1349527665.317139
742 DCCXLII : 1347708894.8787062
743 DCCXLIII : 1345895020.1884253
744 DCCXLIV : 1344086021.5053763
745 DCCXLV : 1342281879.1946309
746 DCCXLVI : 1340482573.7265415
747 DCCXLVII : 1338688085.6760375
748 DCCXLVIII : 1336898395.721925
749 DCCXLIX : 1335113484.646195
750 DCCL : 1333333333.3333333
751 DCCLI : 1331557922.7696404
752 DCCLII : 1329787234.0425532
753 DCCLIII : 1328021248.3399734
754 DCCLIV : 1326259946.9496021
755 DCCLV : 1324503311.2582781
756 DCCLVI : 1322751322.7513227
757 DCCLVII : 1321003963.011889
758 DCCLVIII : 1319261213.7203166
759 DCCLIX : 1317523056.6534915
760 DCCLX : 1315789473.6842105
761 DCCLXI : 1314060446.780552
762 DCCLXII : 1312335958.0052493
763 DCCLXIII : 1310615989.515072
764 DCCLXIV : 1308900523.5602095
765 DCCLXV : 1307189542.4836602
766 DCCLXVI : 1305483028.7206266
767 DCCLXVII : 1303780964.797914
768 DCCLXVIII : 1302083333.3333333
769 DCCLXIX : 1300390117.0351105
770 DCCLXX : 1298701298.7012987
771 DCCLXXI : 1297016861.2191958
772 DCCLXXII : 1295336787.564767
773 DCCLXXIII : 1293661060.80207
774 DCCLXXIV : 1291989664.0826874
775 DCCLXXV : 1290322580.6451614
776 DCCLXXVI : 1288659793.814433
777 DCCLXXVII : 1287001287.001287
778 DCCLXXVIII : 1285347043.7017994
779 DCCLXXIX : 1283697047.4967906
780 DCCLXXX : 1282051282.0512822
781 DCCLXXXI : 1280409731.1139565
782 DCCLXXXII : 1278772378.516624
783 DCCLXXXIII : 1277139208.173691
784 DCCLXXXIV : 1275510204.0816326
785 DCCLXXXV : 1273885350.3184714
786 DCCLXXXVI : 1272264631.043257
787 DCCLXXXVII : 1270648030.4955528
